dataset,case_label,step_index,window,side,axis,hist_type,bin_label,count,bar,mean_joint_amplitude_rad,mean_amplitude_gain,mean_tracking_err_rms_rad
sim,2504,5,touchdown,right,pitch,amplitude,"[0.040,0.080)",0,,nan,nan,nan
sim,2504,5,touchdown,right,pitch,amplitude,"[0.080,1.000)",1,########################,0.062273999999999996,0.7712714572341534,0.6455375051814644
sim,2504,5,touchdown,right,roll,frequency,"[0.00,1.00)",0,,nan,nan,nan
sim,2504,5,touchdown,right,roll,frequency,"[1.00,2.50)",0,,nan,nan,nan
sim,2504,5,touchdown,right,roll,frequency,"[2.50,5.00)",0,,nan,nan,nan
sim,2504,5,touchdown,right,roll,frequency,"[5.00,8.00)",0,,nan,nan,nan
sim,2504,5,touchdown,right,roll,frequency,"[8.00,12.00)",0,,nan,nan,nan
sim,2504,5,touchdown,right,roll,frequency,"[12.00,20.00)",2,########################,0.008648409999999999,0.21675728844647846,0.349425090923406
sim,2504,5,touchdown,right,roll,frequency,"[20.00,1000.00)",2,########################,0.00518187,nan,0.363074511740462
sim,2504,5,touchdown,right,roll,amplitude,"[0.000,0.005)",1,############,0.003829599999999999,nan,0.39215193199942716
sim,2504,5,touchdown,right,roll,amplitude,"[0.005,0.010)",1,############,0.00653414,nan,0.3339970914814968
sim,2504,5,touchdown,right,roll,amplitude,"[0.010,0.020)",0,,nan,nan,nan
sim,2504,5,touchdown,right,roll,amplitude,"[0.020,0.040)",2,########################,0.008648409999999999,0.21675728844647846,0.349425090923406
sim,2504,5,touchdown,right,roll,amplitude,"[0.040,0.080)",0,,nan,nan,nan
sim,2504,5,touchdown,right,roll,amplitude,"[0.080,1.000)",0,,nan,nan,nan
sim,2504,6,swing,left,pitch,frequency,"[0.00,1.00)",0,,nan,nan,nan
sim,2504,6,swing,left,pitch,frequency,"[1.00,2.50)",0,,nan,nan,nan
sim,2504,6,swing,left,pitch,frequency,"[2.50,5.00)",1,############,0.12588400000000002,0.5839831880534977,0.03129943292213934
sim,2504,6,swing,left,pitch,frequency,"[5.00,8.00)",0,,nan,nan,nan
sim,2504,6,swing,left,pitch,frequency,"[8.00,12.00)",0,,nan,nan,nan
sim,2504,6,swing,left,pitch,frequency,"[12.00,20.00)",2,########################,0.028163000000000007,0.15548720878117006,0.10200553856173457
sim,2504,6,swing,left,pitch,frequency,"[20.00,1000.00)",2,########################,0.0015790000000000248,nan,0.008820692989907382
sim,2504,6,swing,left,pitch,amplitude,"[0.000,0.005)",2,################,0.0015790000000000248,nan,0.008820692989907382
sim,2504,6,swing,left,pitch,amplitude,"[0.005,0.010)",0,,nan,nan,nan
sim,2504,6,swing,left,pitch,amplitude,"[0.010,0.020)",0,,nan,nan,nan
sim,2504,6,swing,left,pitch,amplitude,"[0.020,0.040)",0,,nan,nan,nan
sim,2504,6,swing,left,pitch,amplitude,"[0.040,0.080)",0,,nan,nan,nan
sim,2504,6,swing,left,pitch,amplitude,"[0.080,1.000)",3,########################,0.06073666666666668,0.29831920187194594,0.0784368366818695
sim,2504,6,swing,left,roll,frequency,"[0.00,1.00)",0,,nan,nan,nan
sim,2504,6,swing,left,roll,frequency,"[1.00,2.50)",0,,nan,nan,nan
sim,2504,6,swing,left,roll,frequency,"[2.50,5.00)",1,############,0.0167529,1.233321750704528,0.004593504230006174
sim,2504,6,swing,left,roll,frequency,"[5.00,8.00)",1,############,0.043132500000000004,0.37271613344762755,0.0649386125230315
sim,2504,6,swing,left,roll,frequency,"[8.00,12.00)",0,,nan,nan,nan
sim,2504,6,swing,left,roll,frequency,"[12.00,20.00)",2,########################,0.0038299999999999983,0.04093154199642028,0.29761893412967144
sim,2504,6,swing,left,roll,frequency,"[20.00,1000.00)",1,############,0.000711299999999998,nan,0.0006909152287606141
sim,2504,6,swing,left,roll,amplitude,"[0.000,0.005)",1,########,0.000711299999999998,nan,0.0006909152287606141
sim,2504,6,swing,left,roll,amplitude,"[0.005,0.010)",0,,nan,nan,nan
sim,2504,6,swing,left,roll,amplitude,"[0.010,0.020)",1,########,0.0167529,1.233321750704528,0.004593504230006174
sim,2504,6,swing,left,roll,amplitude,"[0.020,0.040)",0,,nan,nan,nan
sim,2504,6,swing,left,roll,amplitude,"[0.040,0.080)",0,,nan,nan,nan
sim,2504,6,swing,left,roll,amplitude,"[0.080,1.000)",3,########################,0.016930833333333336,0.1515264058134894,0.22005882692745815
sim,2504,6,swing,right,pitch,frequency,"[0.00,1.00)",0,,nan,nan,nan
sim,2504,6,swing,right,pitch,frequency,"[1.00,2.50)",0,,nan,nan,nan
sim,2504,6,swing,right,pitch,frequency,"[2.50,5.00)",1,########################,0.05125000000000002,1.481385131229046,0.7267181458387656
sim,2504,6,swing,right,pitch,frequency,"[5.00,8.00)",0,,nan,nan,nan
sim,2504,6,swing,right,pitch,frequency,"[8.00,12.00)",0,,nan,nan,nan
sim,2504,6,swing,right,pitch,frequency,"[12.00,20.00)",0,,nan,nan,nan
sim,2504,6,swing,right,pitch,frequency,"[20.00,1000.00)",0,,nan,nan,nan
sim,2504,6,swing,right,pitch,amplitude,"[0.000,0.005)",0,,nan,nan,nan
sim,2504,6,swing,right,pitch,amplitude,"[0.005,0.010)",0,,nan,nan,nan
sim,2504,6,swing,right,pitch,amplitude,"[0.010,0.020)",0,,nan,nan,nan
sim,2504,6,swing,right,pitch,amplitude,"[0.020,0.040)",1,########################,0.05125000000000002,1.481385131229046,0.7267181458387656
sim,2504,6,swing,right,pitch,amplitude,"[0.040,0.080)",0,,nan,nan,nan
sim,2504,6,swing,right,pitch,amplitude,"[0.080,1.000)",0,,nan,nan,nan
sim,2504,6,swing,right,roll,frequency,"[0.00,1.00)",0,,nan,nan,nan
sim,2504,6,swing,right,roll,frequency,"[1.00,2.50)",0,,nan,nan,nan
sim,2504,6,swing,right,roll,frequency,"[2.50,5.00)",1,######,0.03058735,0.07878232006602937,0.26953135982337945
sim,2504,6,swing,right,roll,frequency,"[5.00,8.00)",0,,nan,nan,nan
sim,2504,6,swing,right,roll,frequency,"[8.00,12.00)",0,,nan,nan,nan
sim,2504,6,swing,right,roll,frequency,"[12.00,20.00)",1,######,0.004661499999999999,0.11701433340864031,0.3815702820473641
sim,2504,6,swing,right,roll,frequency,"[20.00,1000.00)",4,########################,0.00773465,0.7401301492538231,0.2875052438783744
sim,2504,6,swing,right,roll,amplitude,"[0.000,0.005)",1,############,0.006886199999999999,nan,0.38967987796544823
sim,2504,6,swing,right,roll,amplitude,"[0.005,0.010)",1,############,0.007034150000000001,nan,0.33738383160332014
sim,2504,6,swing,right,roll,amplitude,"[0.010,0.020)",2,########################,0.008509125,0.7401301492538231,0.21147863297236458
sim,2504,6,swing,right,roll,amplitude,"[0.020,0.040)",1,############,0.004661499999999999,0.11701433340864031,0.3815702820473641
sim,2504,6,swing,right,roll,amplitude,"[0.040,0.080)",0,,nan,nan,nan
sim,2504,6,swing,right,roll,amplitude,"[0.080,1.000)",1,############,0.03058735,0.07878232006602937,0.26953135982337945
sim,2504,6,touchdown,left,pitch,frequency,"[0.00,1.00)",0,,nan,nan,nan
sim,2504,6,touchdown,left,pitch,frequency,"[1.00,2.50)",0,,nan,nan,nan
sim,2504,6,touchdown,left,pitch,frequency,"[2.50,5.00)",0,,nan,nan,nan
sim,2504,6,touchdown,left,pitch,frequency,"[5.00,8.00)",1,########################,0.06828299999999998,0.26571307828385216,0.4629323635844701
sim,2504,6,touchdown,left,pitch,frequency,"[8.00,12.00)",0,,nan,nan,nan
sim,2504,6,touchdown,left,pitch,frequency,"[12.00,20.00)",1,########################,0.01335200000000003,0.3012933817226036,0.2655278104487467
sim,2504,6,touchdown,left,pitch,frequency,"[20.00,1000.00)",1,########################,0.009811999999999987,0.18745771836904118,0.22469608442050557
sim,2504,6,touchdown,left,pitch,amplitude,"[0.000,0.005)",0,,nan,nan,nan
sim,2504,6,touchdown,left,pitch,amplitude,"[0.005,0.010)",0,,nan,nan,nan
sim,2504,6,touchdown,left,pitch,amplitude,"[0.010,0.020)",0,,nan,nan,nan
sim,2504,6,touchdown,left,pitch,amplitude,"[0.020,0.040)",0,,nan,nan,nan
sim,2504,6,touchdown,left,pitch,amplitude,"[0.040,0.080)",2,########################,0.011582000000000009,0.2443755500458224,0.2451119474346261
sim,2504,6,touchdown,left,pitch,amplitude,"[0.080,1.000)",1,############,0.06828299999999998,0.26571307828385216,0.4629323635844701
sim,2504,6,touchdown,left,roll,frequency,"[0.00,1.00)",0,,nan,nan,nan
sim,2504,6,touchdown,left,roll,frequency,"[1.00,2.50)",0,,nan,nan,nan
sim,2504,6,touchdown,left,roll,frequency,"[2.50,5.00)",0,,nan,nan,nan
sim,2504,6,touchdown,left,roll,frequency,"[5.00,8.00)",1,########################,0.04639671,0.4612916086697159,0.4254309157479294
sim,2504,6,touchdown,left,roll,frequency,"[8.00,12.00)",0,,nan,nan,nan
sim,2504,6,touchdown,left,roll,frequency,"[12.00,20.00)",0,,nan,nan,nan
sim,2504,6,touchdown,left,roll,frequency,"[20.00,1000.00)",0,,nan,nan,nan
sim,2504,6,touchdown,left,roll,amplitude,"[0.000,0.005)",0,,nan,nan,nan
sim,2504,6,touchdown,left,roll,amplitude,"[0.005,0.010)",0,,nan,nan,nan
sim,2504,6,touchdown,left,roll,amplitude,"[0.010,0.020)",0,,nan,nan,nan
sim,2504,6,touchdown,left,roll,amplitude,"[0.020,0.040)",0,,nan,nan,nan
sim,2504,6,touchdown,left,roll,amplitude,"[0.040,0.080)",0,,nan,nan,nan
sim,2504,6,touchdown,left,roll,amplitude,"[0.080,1.000)",1,########################,0.04639671,0.4612916086697159,0.4254309157479294
sim,2504,6,touchdown,right,pitch,frequency,"[0.00,1.00)",0,,nan,nan,nan
sim,2504,6,touchdown,right,pitch,frequency,"[1.00,2.50)",0,,nan,nan,nan
sim,2504,6,touchdown,right,pitch,frequency,"[2.50,5.00)",0,,nan,nan,nan
sim,2504,6,touchdown,right,pitch,frequency,"[5.00,8.00)",0,,nan,nan,nan
sim,2504,6,touchdown,right,pitch,frequency,"[8.00,12.00)",0,,nan,nan,nan
sim,2504,6,touchdown,right,pitch,frequency,"[12.00,20.00)",2,########################,0.005146000000000012,0.14335747077476466,0.006973096042605092
sim,2504,6,touchdown,right,pitch,frequency,"[20.00,1000.00)",2,########################,0.005586999999999981,0.40480325143173707,0.008444463750952131
sim,2504,6,touchdown,right,pitch,amplitude,"[0.000,0.005)",1,############,0.00021799999999999597,nan,0.004375828378718724
sim,2504,6,touchdown,right,pitch,amplitude,"[0.005,0.010)",1,############,0.0072630000000000194,nan,0.0037857437314218595
sim,2504,6,touchdown,right,pitch,amplitude,"[0.010,0.020)",0,,nan,nan,nan
sim,2504,6,touchdown,right,pitch,amplitude,"[0.020,0.040)",2,########################,0.006992499999999985,0.27408036110325085,0.011336773738486931
sim,2504,6,touchdown,right,pitch,amplitude,"[0.040,0.080)",0,,nan,nan,nan
sim,2504,6,touchdown,right,pitch,amplitude,"[0.080,1.000)",0,,nan,nan,nan
sim,2504,6,touchdown,right,roll,frequency,"[0.00,1.00)",0,,nan,nan,nan
sim,2504,6,touchdown,right,roll,frequency,"[1.00,2.50)",0,,nan,nan,nan
sim,2504,6,touchdown,right,roll,frequency,"[2.50,5.00)",0,,nan,nan,nan
sim,2504,6,touchdown,right,roll,frequency,"[5.00,8.00)",1,########################,0.031182710000000002,1.3524558950328676,0.014253372692582271
sim,2504,6,touchdown,right,roll,frequency,"[8.00,12.00)",0,,nan,nan,nan
sim,2504,6,touchdown,right,roll,frequency,"[12.00,20.00)",1,########################,0.002911510000000001,nan,0.00599880149294507
sim,2504,6,touchdown,right,roll,frequency,"[20.00,1000.00)",0,,nan,nan,nan
sim,2504,6,touchdown,right,roll,amplitude,"[0.000,0.005)",0,,nan,nan,nan
sim,2504,6,touchdown,right,roll,amplitude,"[0.005,0.010)",1,########################,0.002911510000000001,nan,0.00599880149294507
sim,2504,6,touchdown,right,roll,amplitude,"[0.010,0.020)",0,,nan,nan,nan
sim,2504,6,touchdown,right,roll,amplitude,"[0.020,0.040)",1,########################,0.031182710000000002,1.3524558950328676,0.014253372692582271
sim,2504,6,touchdown,right,roll,amplitude,"[0.040,0.080)",0,,nan,nan,nan
sim,2504,6,touchdown,right,roll,amplitude,"[0.080,1.000)",0,,nan,nan,nan
sim,3505,1,swing,left,pitch,frequency,"[0.00,1.00)",0,,nan,nan,nan
sim,3505,1,swing,left,pitch,frequency,"[1.00,2.50)",0,,nan,nan,nan
sim,3505,1,swing,left,pitch,frequency,"[2.50,5.00)",1,########################,0.168443,2.517305795498701,0.09604076572046545
sim,3505,1,swing,left,pitch,frequency,"[5.00,8.00)",1,########################,0.047528,0.3064641970532289,0.23931423076720698
sim,3505,1,swing,left,pitch,frequency,"[8.00,12.00)",0,,nan,nan,nan
sim,3505,1,swing,left,pitch,frequency,"[12.00,20.00)",0,,nan,nan,nan
sim,3505,1,swing,left,pitch,frequency,"[20.00,1000.00)",0,,nan,nan,nan
sim,3505,1,swing,left,pitch,amplitude,"[0.000,0.005)",0,,nan,nan,nan
sim,3505,1,swing,left,pitch,amplitude,"[0.005,0.010)",0,,nan,nan,nan
sim,3505,1,swing,left,pitch,amplitude,"[0.010,0.020)",0,,nan,nan,nan
sim,3505,1,swing,left,pitch,amplitude,"[0.020,0.040)",0,,nan,nan,nan
sim,3505,1,swing,left,pitch,amplitude,"[0.040,0.080)",1,########################,0.168443,2.517305795498701,0.09604076572046545
sim,3505,1,swing,left,pitch,amplitude,"[0.080,1.000)",1,########################,0.047528,0.3064641970532289,0.23931423076720698
sim,3505,1,swing,left,roll,frequency,"[0.00,1.00)",0,,nan,nan,nan
sim,3505,1,swing,left,roll,frequency,"[1.00,2.50)",0,,nan,nan,nan
sim,3505,1,swing,left,roll,frequency,"[2.50,5.00)",1,########################,0.11616349999999999,0.28295707541884474,0.12135577225692422
sim,3505,1,swing,left,roll,frequency,"[5.00,8.00)",0,,nan,nan,nan
sim,3505,1,swing,left,roll,frequency,"[8.00,12.00)",1,########################,0.03797843,nan,0.017498193602248937
sim,3505,1,swing,left,roll,frequency,"[12.00,20.00)",1,########################,0.00287897,nan,0.039861594011737916
sim,3505,1,swing,left,roll,frequency,"[20.00,1000.00)",0,,nan,nan,nan
sim,3505,1,swing,left,roll,amplitude,"[0.000,0.005)",2,########################,0.0204287,nan,0.02867989380699343
sim,3505,1,swing,left,roll,amplitude,"[0.005,0.010)",0,,nan,nan,nan
sim,3505,1,swing,left,roll,amplitude,"[0.010,0.020)",0,,nan,nan,nan
sim,3505,1,swing,left,roll,amplitude,"[0.020,0.040)",0,,nan,nan,nan
sim,3505,1,swing,left,roll,amplitude,"[0.040,0.080)",0,,nan,nan,nan
sim,3505,1,swing,left,roll,amplitude,"[0.080,1.000)",1,############,0.11616349999999999,0.28295707541884474,0.12135577225692422
sim,3505,1,swing,right,pitch,frequency,"[0.00,1.00)",0,,nan,nan,nan
sim,3505,1,swing,right,pitch,frequency,"[1.00,2.50)",0,,nan,nan,nan
sim,3505,1,swing,right,pitch,frequency,"[2.50,5.00)",1,############,0.05373999999999998,0.10239447595711394,0.23188788555543044
sim,3505,1,swing,right,pitch,frequency,"[5.00,8.00)",0,,nan,nan,nan
sim,3505,1,swing,right,pitch,frequency,"[8.00,12.00)",1,############,0.09540600000000002,0.21292417564023883,0.16598796904167984
sim,3505,1,swing,right,pitch,frequency,"[12.00,20.00)",0,,nan,nan,nan
sim,3505,1,swing,right,pitch,frequency,"[20.00,1000.00)",2,########################,0.007373000000000018,0.22952618158097618,0.026222967374625105
sim,3505,1,swing,right,pitch,amplitude,"[0.000,0.005)",0,,nan,nan,nan
sim,3505,1,swing,right,pitch,amplitude,"[0.005,0.010)",1,############,0.007005000000000039,nan,0.030825508473773276
sim,3505,1,swing,right,pitch,amplitude,"[0.010,0.020)",0,,nan,nan,nan
sim,3505,1,swing,right,pitch,amplitude,"[0.020,0.040)",1,############,0.007740999999999998,0.22952618158097618,0.021620426275476935
sim,3505,1,swing,right,pitch,amplitude,"[0.040,0.080)",0,,nan,nan,nan
sim,3505,1,swing,right,pitch,amplitude,"[0.080,1.000)",2,########################,0.074573,0.1576593257986764,0.19893792729855514
sim,3505,1,swing,right,roll,frequency,"[0.00,1.00)",0,,nan,nan,nan
sim,3505,1,swing,right,roll,frequency,"[1.00,2.50)",0,,nan,nan,nan
sim,3505,1,swing,right,roll,frequency,"[2.50,5.00)",0,,nan,nan,nan
sim,3505,1,swing,right,roll,frequency,"[5.00,8.00)",1,############,0.0515091,0.2478914898726544,0.07156356246166207
sim,3505,1,swing,right,roll,frequency,"[8.00,12.00)",1,############,0.0005409000000000004,0.04857219827586207,0.11197716113816841
sim,3505,1,swing,right,roll,frequency,"[12.00,20.00)",1,############,0.003021999999999997,nan,0.12006243782300315
sim,3505,1,swing,right,roll,frequency,"[20.00,1000.00)",2,########################,0.005158225000000001,0.14045420286672936,0.020001341127148232
sim,3505,1,swing,right,roll,amplitude,"[0.000,0.005)",1,########################,0.003021999999999997,nan,0.12006243782300315
sim,3505,1,swing,right,roll,amplitude,"[0.005,0.010)",0,,nan,nan,nan
sim,3505,1,swing,right,roll,amplitude,"[0.010,0.020)",1,########################,0.0005409000000000004,0.04857219827586207,0.11197716113816841
sim,3505,1,swing,right,roll,amplitude,"[0.020,0.040)",1,########################,0.00393745,0.1645438327352568,0.013679182222689094
sim,3505,1,swing,right,roll,amplitude,"[0.040,0.080)",1,########################,0.006379000000000001,0.11636457299820192,0.02632350003160737
sim,3505,1,swing,right,roll,amplitude,"[0.080,1.000)",1,########################,0.0515091,0.2478914898726544,0.07156356246166207
sim,3505,1,touchdown,left,pitch,frequency,"[0.00,1.00)",0,,nan,nan,nan
sim,3505,1,touchdown,left,pitch,frequency,"[1.00,2.50)",0,,nan,nan,nan
sim,3505,1,touchdown,left,pitch,frequency,"[2.50,5.00)",1,########################,0.048886999999999986,nan,0.2514639205109419
sim,3505,1,touchdown,left,pitch,frequency,"[5.00,8.00)",0,,nan,nan,nan
sim,3505,1,touchdown,left,pitch,frequency,"[8.00,12.00)",0,,nan,nan,nan
sim,3505,1,touchdown,left,pitch,frequency,"[12.00,20.00)",0,,nan,nan,nan
sim,3505,1,touchdown,left,pitch,frequency,"[20.00,1000.00)",0,,nan,nan,nan
sim,3505,1,touchdown,left,pitch,amplitude,"[0.000,0.005)",1,########################,0.048886999999999986,nan,0.2514639205109419
sim,3505,1,touchdown,left,pitch,amplitude,"[0.005,0.010)",0,,nan,nan,nan
sim,3505,1,touchdown,left,pitch,amplitude,"[0.010,0.020)",0,,nan,nan,nan
sim,3505,1,touchdown,left,pitch,amplitude,"[0.020,0.040)",0,,nan,nan,nan
sim,3505,1,touchdown,left,pitch,amplitude,"[0.040,0.080)",0,,nan,nan,nan
sim,3505,1,touchdown,left,pitch,amplitude,"[0.080,1.000)",0,,nan,nan,nan
sim,3505,1,touchdown,left,roll,frequency,"[0.00,1.00)",0,,nan,nan,nan
sim,3505,1,touchdown,left,roll,frequency,"[1.00,2.50)",0,,nan,nan,nan
sim,3505,1,touchdown,left,roll,frequency,"[2.50,5.00)",0,,nan,nan,nan
sim,3505,1,touchdown,left,roll,frequency,"[5.00,8.00)",0,,nan,nan,nan
sim,3505,1,touchdown,left,roll,frequency,"[8.00,12.00)",0,,nan,nan,nan
sim,3505,1,touchdown,left,roll,frequency,"[12.00,20.00)",2,########################,0.02016750000000002,0.41754419132243187,0.2304794575975183
sim,3505,1,touchdown,left,roll,frequency,"[20.00,1000.00)",1,############,0.0039939999999999976,nan,0.21597207715967973
sim,3505,1,touchdown,left,roll,amplitude,"[0.000,0.005)",1,########################,0.0039939999999999976,nan,0.21597207715967973
sim,3505,1,touchdown,left,roll,amplitude,"[0.005,0.010)",1,########################,0.018249000000000015,nan,0.2195457742312523
sim,3505,1,touchdown,left,roll,amplitude,"[0.010,0.020)",0,,nan,nan,nan
sim,3505,1,touchdown,left,roll,amplitude,"[0.020,0.040)",0,,nan,nan,nan
sim,3505,1,touchdown,left,roll,amplitude,"[0.040,0.080)",1,########################,0.022086000000000022,0.41754419132243187,0.24141314096378433
sim,3505,1,touchdown,left,roll,amplitude,"[0.080,1.000)",0,,nan,nan,nan
sim,3505,1,touchdown,right,pitch,frequency,"[0.00,1.00)",0,,nan,nan,nan
sim,3505,1,touchdown,right,pitch,frequency,"[1.00,2.50)",0,,nan,nan,nan
sim,3505,1,touchdown,right,pitch,frequency,"[2.50,5.00)",1,########################,0.07550699999999999,0.8100914084627927,0.006994350999849163
sim,3505,1,touchdown,right,pitch,frequency,"[5.00,8.00)",0,,nan,nan,nan
sim,3505,1,touchdown,right,pitch,frequency,"[8.00,12.00)",0,,nan,nan,nan
sim,3505,1,touchdown,right,pitch,frequency,"[12.00,20.00)",0,,nan,nan,nan
sim,3505,1,touchdown,right,pitch,frequency,"[20.00,1000.00)",0,,nan,nan,nan
sim,3505,1,touchdown,right,pitch,amplitude,"[0.000,0.005)",0,,nan,nan,nan
sim,3505,1,touchdown,right,pitch,amplitude,"[0.005,0.010)",0,,nan,nan,nan
sim,3505,1,touchdown,right,pitch,amplitude,"[0.010,0.020)",0,,nan,nan,nan
sim,3505,1,touchdown,right,pitch,amplitude,"[0.020,0.040)",0,,nan,nan,nan
sim,3505,1,touchdown,right,pitch,amplitude,"[0.040,0.080)",0,,nan,nan,nan
