dataset,case_label,diag_csv,step_index,touchdown_side,window,side,axis,touchdown_time_sec,lag_samples,lag_ms,corr,tracking_lag_ms,xcorr_coeff,range_gain_phase,joint_vel_rms_radps,target_vel_rms_radps,velocity_self_excitation_ratio,joint_lock_flag,raw_sample_count,aligned_sample_count,target_range_rad,joint_range_rad,target_path_rad,joint_path_rad,joint_hp_rms_rad,joint_direction_change_rate_hz,target_direction_change_rate_hz,joint_extrema_rate_hz,joint_dominant_freq_hz,target_dominant_freq_hz,f_modal_candidate_hz,freq_gap_hz,amplitude_gain,aligned_tracking_err_rms_rad,aligned_tracking_err_hp_rms_rad,aligned_tracking_err_path_rad,step_risk_score,step_accumulation_score,risk_tags,overall_status
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,swing,right,roll,1777514827.2476904,0,0.0,0.0,0.0,0.0,0.0,0.0,8.771935669074912,0.0,1,32,32,0.619163,0.0,1.72585464,0.0,0.0,0.0,38.7097143358152,0.0,nan,3.125002980235081,3.125002980235081,0.0,0.0,0.285807001476043,0.05665417825847609,1.72585464,60.0,4,high_tracking_err;joint_lock;risk,fail
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,swing,right,pitch,1777514827.2476904,0,0.0,0.0,0.0,0.0,0.0,0.0,9.243741408319343,0.0,1,32,32,0.579125,0.0,0.9993353999999999,0.0,0.0,0.0,3.2258095279845995,0.0,nan,3.125002980235081,3.125002980235081,0.0,0.0,0.32493787173507466,0.06449709989207683,0.9993353999999999,60.0,4,high_tracking_err;joint_lock;risk,fail
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,left,roll,1777514827.2476904,5,49.99995231628418,0.18347265816700048,49.99995231628418,0.18347265816700048,1.301753963669042,2.0087898541906997,3.368033062527553,0.5964281872824597,0,16,11,0.12463199999999997,0.1622402,0.12463199999999997,0.1666142,0.009672438411072886,10.000009536752259,0.0,0.0,9.090917760683872,9.090917760683872,9.090917760683872,0.0,1.301753963669042,0.4404202095694365,0.022002594886450785,0.21765360000000006,60.0,4,high_tracking_err;joint_lock;risk,fail
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,left,pitch,1777514827.2476904,1,9.999990463256836,0.27351892539440026,9.999990463256836,0.27351892539440026,2.5059535220567897,1.1003450744700005,1.2547125489933901,0.8769698488731679,0,16,15,0.04694699999999996,0.117647,0.04694699999999996,0.13026700000000002,0.003940463504326098,7.142863954823042,0.0,7.142863954823042,6.666673024501506,6.666673024501506,6.666673024501506,0.0,2.5059535220567897,0.6678194503831106,0.007209488915348787,0.15619800000000006,60.0,4,high_tracking_err;joint_lock;risk,fail
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,right,roll,1777514827.2476904,0,0.0,0.0,0.0,0.0,0.0,0.0,2.185151768229574,0.0,0,16,16,0.08126177000000001,0.0,0.15793516999999996,0.0,0.0,0.0,33.33336512250753,0.0,nan,12.500011920940324,12.500011920940324,0.0,0.0,0.05560743932632738,0.016523910503197355,0.15793516999999996,60.0,4,high_tracking_err;joint_lock;risk,fail
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,5,left,touchdown,right,pitch,1777514827.2476904,0,0.0,0.0,0.0,0.0,0.0,0.0,14.230679513239654,0.0,1,16,16,0.76,0.0,1.003145,0.0,0.0,0.0,6.666673024501506,0.0,nan,6.250005960470162,6.250005960470162,0.0,0.0,0.3674671137784951,0.1026742863867684,1.003145,60.0,4,high_tracking_err;joint_lock;risk,fail
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,left,roll,1777514827.4775395,8,79.99992370605469,0.765663756975321,79.99992370605469,0.765663756975321,0.321543680559595,1.6882366621225378,6.5976071076933716,0.25588620761516856,0,33,25,0.5965457000000001,0.1918155,0.8783469,0.31699449999999996,0.0077012886409547595,4.166670640313441,12.500011920940324,0.0,4.000003814700904,4.000003814700904,4.000003814700904,0.0,0.321543680559595,0.34594484337917397,0.03209980140420934,0.7697538000000003,60.0,5,high_tracking_err;joint_lock;risk,fail
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,left,pitch,1777514827.4775395,0,0.0,0.18776965265003023,0.0,0.18776965265003023,0.18842342335741824,1.248113144030974,7.315006830768878,0.17062364710051614,0,33,33,0.682447,0.128589,1.3986499999999997,0.28552900000000003,0.0071027218188873505,6.250005960470162,9.375008940705243,3.125002980235081,3.030305920227957,3.030305920227957,3.030305920227957,0.0,0.18842342335741824,0.5024356812334315,0.03567555083185997,1.475311,60.0,5,high_tracking_err;joint_lock;risk,fail
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,right,roll,1777514827.4775395,0,0.0,0.0,0.0,0.0,0.0,0.0,8.198427751763608,0.0,0,33,33,0.665224,0.0,1.4748187400000001,0.0,0.0,0.0,25.000023841880648,0.0,nan,3.030305920227957,3.030305920227957,0.0,0.0,0.1638676150694283,0.053161910900375746,1.4748187400000001,60.0,5,high_tracking_err;joint_lock;risk,fail
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,swing,right,pitch,1777514827.4775395,0,0.0,0.0,0.0,0.0,0.0,0.0,11.146966263688615,0.0,1,33,33,0.76,0.0,1.5199999999999998,0.0,0.0,0.0,3.125002980235081,0.0,nan,3.030305920227957,3.030305920227957,0.0,0.0,0.34989615561545434,0.06366644747324349,1.5199999999999998,60.0,5,high_tracking_err;joint_lock;risk,fail
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,touchdown,left,roll,1777514827.4775395,1,9.999990463256836,0.07230536809866793,9.999990463256836,0.07230536809866793,0.601602505245247,2.201618185642153,10.14878500029122,0.21693416360470516,0,15,14,0.3174779,0.1909955,0.6804208000000002,0.22994165000000003,0.01145152088798486,7.6923150282709685,46.15389016962581,7.6923150282709685,7.142863954823042,7.142863954823042,21.428591864469126,14.285727909646084,0.601602505245247,0.10175095377126256,0.06852491455340427,0.7230836500000001,60.0,5,high_tracking_err;joint_lock;risk,fail
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,touchdown,left,pitch,1777514827.4775395,0,0.0,0.06999815627568672,0.0,0.06999815627568672,0.5325365174035914,1.696594164208814,12.34785555883356,0.13739990366141625,0,15,15,0.396226349,0.211005,1.006150698,0.211005,0.004547858084508941,0.0,28.57145581929217,0.0,6.666673024501506,13.333346049003012,6.666673024501506,6.666673024501506,0.5325365174035914,0.14668668631463908,0.09281086354575309,0.988603698,60.0,5,high_tracking_err;joint_lock;risk,fail
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,touchdown,right,roll,1777514827.4775395,0,0.0,0.0,0.0,0.0,0.0,0.0,19.36711964061387,0.0,1,15,15,0.8429530000000001,0.0,1.502718,0.0,0.0,0.0,35.71431977411521,0.0,nan,6.666673024501506,6.666673024501506,0.0,0.0,0.35678912772243127,0.1344446404957399,1.502718,60.0,5,high_tracking_err;joint_lock;risk,fail
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,6,right,touchdown,right,pitch,1777514827.4775395,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,nan,0,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,46.66671117151054,46.66671117151054,0.0,nan,0.35000000000000003,2.0269806481627057e-17,0.0,60.0,5,high_tracking_err;joint_lock;risk,fail
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,1,left,swing,left,roll,1777515244.5889251,1,9.99903678894043,0.5232983848516352,9.99903678894043,0.5232983848516352,0.3304856788713906,1.32007473342572,4.778414758401031,0.27625788052509864,0,33,32,0.5533677,0.1828801,0.9481062999999998,0.29927979999999993,0.006114572928076238,19.356703168734313,32.261171947890524,9.678351584367157,3.1253010324518944,3.1253010324518944,3.1253010324518944,0.0,0.3304856788713906,0.26777607220956195,0.027444987904004025,0.8988835000000002,30.0,1,high_tracking_err;warn,fail
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,1,left,swing,left,pitch,1777515244.5889251,20,199.9807357788086,0.0729942397404489,199.9807357788086,0.0729942397404489,0.1394241410493965,0.3866948710535242,1.9971063645213292,0.19362757934338068,0,33,13,0.15812899999999996,0.02204700000000001,0.16761099999999995,0.038716000000000014,0.002489570383255662,16.66827217307677,16.66827217307677,0.0,7.693048695266202,7.693048695266202,7.693048695266202,0.0,0.1394241410493965,0.20920322887804577,0.009785643809661824,0.16963099999999998,30.0,1,high_tracking_err;warn,fail
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,1,left,swing,right,roll,1777515244.5889251,0,0.0,0.4224210292513244,0.0,0.4224210292513244,0.19422878484739003,0.4942613958506638,2.542594891162892,0.19439250726434296,0,33,33,0.4077027,0.0791876,0.6104480999999999,0.12102709000000003,0.0025455289648638594,25.002408259615155,31.253010324518943,15.626505162259472,3.030594940559413,3.030594940559413,3.030594940559413,0.0,0.19422878484739003,0.10455981406673892,0.014502636576042456,0.5395837940000002,30.0,1,high_tracking_err;warn,fail
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,1,left,swing,right,pitch,1777515244.5889251,13,129.9874782562256,0.6331018217514117,129.9874782562256,0.6331018217514117,0.2127143346281148,0.6031150591205172,7.98477824753573,0.0755331006602032,0,33,20,0.3898985,0.08293700000000001,0.9944244,0.08501500000000001,0.003072897509811471,5.263664896761085,15.790994690283256,5.263664896761085,5.000481651923031,5.000481651923031,5.000481651923031,0.0,0.2127143346281148,0.1496354148725361,0.04813261531194018,0.9882674,30.0,1,high_tracking_err;warn,fail
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,1,left,touchdown,left,roll,1777515244.5889251,0,0.0,0.9075878232441517,0.0,0.9075878232441517,0.8113842314402016,1.092959613183419,2.264748835268032,0.4825963904531902,0,15,15,0.165088,0.1339498,0.21456000000000008,0.13948979999999997,0.003582373481811769,7.1435452170329015,28.574180868131606,0.0,6.667308869230708,6.667308869230708,6.667308869230708,0.0,0.8113842314402016,0.2691884428986802,0.015061942752295441,0.28917380000000004,30.0,1,high_tracking_err;warn,fail
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,1,left,touchdown,left,pitch,1777515244.5889251,4,39.99614715576172,0.24605276839965776,39.99614715576172,0.24605276839965776,0.6622124816477649,1.2600598926721542,4.1826846708174745,0.30125624851989735,0,15,11,0.187988,0.12448800000000002,0.321705,0.12448800000000002,0.005282476003934759,0.0,30.002889911538187,0.0,9.091784821678239,9.091784821678239,9.091784821678239,0.0,0.6622124816477649,0.14168467125082565,0.030316057037116102,0.3460610000000001,30.0,1,high_tracking_err;warn,fail
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,1,left,touchdown,right,roll,1777515244.5889251,2,19.99807357788086,0.47529070563488013,19.99807357788086,0.47529070563488013,0.8234074695761646,0.3763176993335872,0.6214199137170149,0.6055771484416197,0,15,13,0.035745,0.029432700000000003,0.061364699999999994,0.03848220000000001,0.0024520089513602626,25.002408259615155,8.334136086538384,25.002408259615155,7.693048695266202,7.693048695266202,7.693048695266202,0.0,0.8234074695761646,0.016132065033295073,0.0035601840175320735,0.05943190000000001,30.0,1,high_tracking_err;warn,fail
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,1,left,touchdown,right,pitch,1777515244.5889251,4,39.99614715576172,-0.667597115449823,39.99614715576172,-0.667597115449823,0.5851403183778258,1.112793326765474,2.259941778073338,0.49239911291615684,0,15,11,0.130097,0.076125,0.197403,0.100493,0.0068793936319146804,10.000963303846062,10.000963303846062,10.000963303846062,9.091784821678239,9.091784821678239,9.091784821678239,0.0,0.5851403183778258,0.09399807642277486,0.02079370966824578,0.27940999999999994,30.0,1,high_tracking_err;warn,fail
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,swing,left,roll,1777515244.758935,1,9.99903678894043,0.5989443052308056,9.99903678894043,0.5989443052308056,0.3957818433616692,1.3657521443700373,3.8784311657955115,0.3521403593326132,0,33,32,0.4754162,0.1881611,0.9126642,0.3194243,0.007931948469410663,12.90446877915621,35.48728914267957,6.452234389578105,3.1253010324518944,3.1253010324518944,3.1253010324518944,0.0,0.3957818433616692,0.3037639540235281,0.019725340577700465,0.8481975,29.12,1,high_tracking_err;warn,fail
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,swing,left,pitch,1777515244.758935,5,49.99518394470215,0.28405083211081655,49.99518394470215,0.28405083211081655,0.3194038251636286,0.884748570034087,6.56581934460982,0.13475067217017134,0,33,28,0.525886,0.16796999999999998,1.4195265999999997,0.19855599999999995,0.0031531169396722372,7.408120965811898,29.632483863247593,3.704060482905949,3.5717726085164507,7.1435452170329015,7.1435452170329015,0.0,0.3194038251636286,0.18366209687909205,0.03825203366010794,1.4255785999999997,29.12,1,high_tracking_err;warn,fail
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,swing,right,roll,1777515244.758935,7,69.99325752258301,0.2588177783433849,69.99325752258301,0.2588177783433849,0.6988411047809874,0.6037904022399367,1.5950252974213066,0.37854597241566684,0,33,26,0.07805709999999999,0.05454951,0.22877149999999993,0.11631285,0.003588370283218577,24.00231192923055,32.0030825723074,16.0015412861537,3.846524347633101,3.846524347633101,3.846524347633101,0.0,0.6988411047809874,0.016941387799121993,0.011274485494187657,0.20648186000000004,29.12,1,high_tracking_err;warn,fail
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,swing,right,pitch,1777515244.758935,16,159.98458862304688,0.5714272557270107,159.98458862304688,0.5714272557270107,0.5447339410232341,1.2450686954199954,6.846619916374615,0.18185158671394125,0,33,17,0.26886519999999997,0.14646000000000003,0.6141221999999997,0.18515800000000004,0.00575383288347834,6.250602064903789,56.2554185841341,6.250602064903789,5.882919590497684,5.882919590497684,5.882919590497684,0.0,0.5447339410232341,0.07808598308532942,0.04857303918428968,0.6005501999999998,29.12,1,high_tracking_err;warn,fail
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,touchdown,left,roll,1777515244.758935,3,29.99711036682129,0.4725618987926708,29.99711036682129,0.4725618987926708,1.8576691682383635,4.596970220102528,3.037385244693866,1.5134630116917718,0,15,12,0.1217368,0.2261467,0.28307308,0.44166890000000003,0.031144805711185237,9.091784821678239,45.458924108391194,9.091784821678239,8.334136086538384,16.66827217307677,8.334136086538384,8.334136086538384,1.8576691682383635,0.11907420907883667,0.025177050393305745,0.40408038,29.12,1,high_tracking_err;warn,fail
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,touchdown,left,pitch,1777515244.758935,4,39.99614715576172,-0.4271120312295231,39.99614715576172,-0.4271120312295231,0.13032631578947368,2.06285579287158,13.903977174489427,0.1483644404031705,0,15,11,0.76,0.099048,0.8982079999999998,0.18346099999999999,0.01437191206457736,10.000963303846062,10.000963303846062,10.000963303846062,9.091784821678239,9.091784821678239,9.091784821678239,0.0,0.13032631578947368,0.3119391461113937,0.08370008924396678,1.081461,29.12,1,high_tracking_err;warn,fail
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,touchdown,right,roll,1777515244.758935,0,0.0,0.233944367572519,0.0,0.233944367572519,0.08030630960564589,1.3528288063160718,15.869375713307177,0.08524776467304034,0,15,15,0.666254,0.053504399999999994,1.6999669199999998,0.16662499990000001,0.010125120216559381,28.574180868131606,50.00481651923031,21.430635651098704,13.334617738461416,6.667308869230708,6.667308869230708,0.0,0.08030630960564589,0.22907898634849433,0.09865181066139507,1.6848813801000002,29.12,1,high_tracking_err;warn,fail
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,2,right,touchdown,right,pitch,1777515244.758935,4,39.99614715576172,0.29312102487062963,39.99614715576172,0.29312102487062963,0.4765994381124232,2.4960022224718306,12.030517576417447,0.20747255524272398,0,15,11,0.306467,0.146062,0.6129339999999999,0.1912213,0.01743294227777093,10.000963303846062,10.000963303846062,10.000963303846062,9.091784821678239,9.091784821678239,27.275354465034717,18.183569643356478,0.4765994381124232,0.39632476414550705,0.07855688935563403,0.7415940999999998,29.12,1,high_tracking_err;warn,fail
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,swing,left,roll,1777515245.0688696,4,39.99614715576172,0.2574997119665931,39.99614715576172,0.2574997119665931,3.010528164761936,3.9723710096959466,2.027348014644824,1.959392753982535,0,33,29,0.13663350000000002,0.411339,0.39959772999999993,0.9841671000000002,0.017402926226556738,10.715317825549352,39.28949869368096,10.715317825549352,3.448608035808987,3.448608035808987,3.448608035808987,0.0,3.010528164761936,0.1464247242919044,0.0157508271694877,0.8980340899999997,30.0,2,high_tracking_err;warn,fail
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,swing,left,pitch,1777515245.0688696,17,169.9836254119873,0.612701066934311,169.9836254119873,0.612701066934311,0.169028947368421,1.7176498173291048,11.500187198225152,0.14935842240847985,0,33,16,0.76,0.12846199999999997,1.034015,0.23905099999999996,0.009152057144234666,6.667308869230708,26.669235476922832,6.667308869230708,6.250602064903789,6.250602064903789,6.250602064903789,0.0,0.169028947368421,0.3173884766720982,0.06459250279878552,1.0196179999999997,30.0,2,high_tracking_err;warn,fail
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,swing,right,roll,1777515245.0688696,6,59.99422073364258,0.4251791136897514,59.99422073364258,0.4251791136897514,0.14079285077462947,0.9613914839215686,11.947543154648972,0.08046771386194797,0,33,27,0.666254,0.09380379999999999,2.09447992,0.18706056000000001,0.006556672251649914,26.925670433431705,38.46524347633101,23.079146085798605,3.704060482905949,3.704060482905949,3.704060482905949,0.0,0.14079285077462947,0.23466258999737788,0.07370620773193731,2.0561720799999996,30.0,2,high_tracking_err;warn,fail
real,40/0.8 all_ankles,t27_tracking_lag_b1_diag_20260430_101404.csv,3,left,swing,right,pitch,1777515245.0688696,4,39.99614715576172,0.17998679121207933,39.99614715576172,0.17998679121207933,0.6501923534997244,1.816221916788207,7.189609396217203,0.2526176064229314,0,33,29,0.306467,0.1992625,0.6129339999999999,0.3712521000000001,0.011110959998411593,14.287090434065803,3.5717726085164507,7.1435452170329015,3.448608035808987,3.448608035808987,3.448608035808987,0.0,0.6501923534997244,0.36781415403828127,0.04846619895990377,0.9216248999999999,30.0,2,high_tracking_err;warn,fail
